country_code,country_name,year,gdp_per_capita,energy_kwh_per_capita,co2_per_capita,renewable_pct,population,water_stress_pct,ai_expansion_index,sustainability_score
FSM,"Micronesia, Fed. Sts.",2019,3572.65918282222,,0.0018135325801128,2.0,110282,,,54.8
FSM,"Micronesia, Fed. Sts.",2020,3362.02802120524,,0.00180316636012839,2.0,110916,,,54.8
FSM,"Micronesia, Fed. Sts.",2021,3508.22314197664,,0.00179172937719487,2.1,111624,,,54.84
FSM,"Micronesia, Fed. Sts.",2022,3710.12451611752,,0.00178389853185151,2.0,112114,,,54.8
FSM,"Micronesia, Fed. Sts.",2023,3919.64307910859,,0.00177572582793217,,112630,,,62.0
GAB,Gabon,2015,7047.12654634355,965.218332876855,3.15596997338055,81.9,2040989,0.0848170731707317,0.0755192633665892,86.43
GAB,Gabon,2016,6677.07003901644,1011.28121330892,3.12287828535461,81.5,2100306,0.0848170731707317,0.013434372746589235,86.34
GAB,Gabon,2017,6921.73373135624,1038.99114469841,2.66535305299272,90.2,2156900,0.0848170731707317,0.026479151773171748,90.73
GAB,Gabon,2018,7624.2775233771,1017.0328135467,2.44580571147547,90.3,2212318,0.0848170731707317,0.09346709591412945,91.21
GAB,Gabon,2019,7441.1786472281,1072.44942686574,2.49273935862938,90.2,2267706,0.0848170731707317,0.07618280932934039,91.08
GAB,Gabon,2020,6605.80346077565,1052.29664604125,2.3804551828839,91.3,2322539,0.0848170731707317,0.05956512256874895,91.74
GAB,Gabon,2021,8181.40914134656,1063.22910294094,2.25718447508796,91.3,2376722,0.0848170731707317,0.07636032765975767,91.99
GAB,Gabon,2022,8409.2074145028,1050.7058118348,2.29694822208975,,2430747,0.0848170731707317,0.08750295016089812,63.39
GAB,Gabon,2023,7802.82433276138,1023.42693886684,2.06073835645602,,2484789,,0.05629457725313182,57.88
GBR,United Kingdom,2015,45255.3449216209,5078.26327433628,6.38957565142576,7.7,65088000,5.62758620689655,0.589918423202129,49.18
GBR,United Kingdom,2016,41257.9085545556,5009.54166476138,5.97285960339598,7.7,65607000,5.80620689655172,0.5911189146451954,49.97
GBR,United Kingdom,2017,40916.8115070354,4932.16202286026,5.77133371736955,8.8,65966000,5.80620689655172,0.5520708005089903,50.82
GBR,United Kingdom,2018,43702.9976303165,4901.86908838571,5.64018313747379,10.2,66289000,5.80620689655172,0.6116382819745917,51.64
GBR,United Kingdom,2019,43158.7411267323,4775.40484159025,5.38807912233045,11.4,66631000,5.80620689655172,0.5421555295495518,52.62
GBR,United Kingdom,2020,40812.6794663879,4511.02720843821,4.78988972791562,13.6,66744000,5.80620689655172,0.6031797430644528,54.7
GBR,United Kingdom,2021,47691.3768799404,4569.6434969545,5.04470918428281,12.2,66984000,5.80620689655172,0.6335133069444173,53.63
GBR,United Kingdom,2022,47057.043229179,4316.5197325602,4.80733240636649,,67604000,5.80620689655172,0.6177249082084803,57.22
